Product_id,Selling_Price
PBXE4Q7YF5KUYJYW,11380.391383155005
SHIED9YEH65NSA8N,10805.997409385
WATDHMQJ68MVBRFV,13706.644172330012
HMBEGWTFEV4TF2RH,3249.5812017199996
SHIE2FH7YTVDHFGT,3063.138730104998
CRTECN2QYRY2KWZF,4194.521555990001
TSHEDJXPN4HNT2UP,6049.795455415002
SHOECZH5WGBZHZES,2665.0045535049994
NKCEDCT9MSAYG6H5,5324.309309995001
SOCEGGVYBTZPKXVP,4545.478762144997
PBXECARAQBCDSAZW,3254.115670655002
CAGDU85YDHP9ZJH7,2309.701994894998
TCVEHSMFEGNCAGYN,4950.6151450800035
RNGEDAPFZ2GKRUER,856.0069122022505
CAGDY9Q7HSNDHGFC,3772.686108929995
NKCECKHYZVHBQU9F,474.31613423025027
NKCDQSVCRH8W73GF,6760.334784020001
WATD9H76RKGUUZHY,14204.874589820001
NKCE5HYVDQVATMKF,1977.7739201399995
RNGE9GWMKVHGEYZG,4244.632039819999
SHOEAGUMMWFABHUT,3284.1463887500013
SWDEGZMPYQGNEBHG,5593.970792695002
TOPEFDXSHZPHCUAU,9302.107278229993
CAGDU85Y85GDJGUD,1229.3026248299996
CAGE4BQXK3FSTRRS,3277.7969350949948
CAGDZVGTV3SMMMBY,5228.658738474996
BEOEGXRVQPCKJHYC,3480.058759865
NKCE9YFBBYBM88DR,3175.7511754299985
DREECZGZVWGQM23M,4011.0273352149943
PBXECYF3YHWYG4UN,350.68582941900024
WATEBG8FGBPUPKCV,5076.193670284999
SHIEEJG9RRDUH9XG,3334.2275146050006
CRTECN2QXAPEWXSF,2694.4234192299996
BRAEE6YMSYPNCUX3,1258.3875462999995
WATE9MVXJXHZHEJU,3464.4017715850014
RNGDREYRQQGZAPQM,5595.082294439998
CTPEGGFSNDQFAAVE,3423.0123099200014
NKCEF2RFAPHSHZZZ,3970.8378515449967
TOPDYAZZG5NU7ZBZ,7129.917391099995
PBXE7QPWMSS5XGPZ,257.20711427474976
PCSECV3FHFAQ9T36,12204.297897805027
CRNEJB4NBT9BTM84,5119.964143810002
TSHEHU5RFJCTJKBV,6901.614767309993
DREECZJC3XBKGDZT,5310.180953084997
SUDEGGATGYXA9YBC,12365.784119779995
BRAE8WYHTVZMFFHS,5666.522261784999
SFFEGZBXTYFSYJQA,4248.721349470001
ACCEABVYXNHCT8UE,5394.151583999999
BWLE6SJE9PXGV6DD,947.1731987842503
NKCDYQ3RHYREHHYV,3846.0201472850017
NKCECDCRWDMZEH2Z,3006.11751077
SRTEH2F6HUZMQ6SJ,6759.5245567
BRAE6KWFGZFXKPPB,3579.3876362849987
HACEJQY5FQRZZUGM,8447.342223425003
CAGEYUXVF2FNARKD,3161.8277210100014
NKCE7M3QTHTCGVVF,3964.0726649649982
TOPE8PBFNH9YNHFK,5117.380438525003
BRAEDQFRZS9QFYTQ,1388.875502735
HMBEJCMMQR2JHFVP,2070.4243632850034
ACCDRFVG52PHVRSK,7662.431011365004
NKCE7MBR4QRBASDQ,3250.115016884998
NKCDWBPZNZU5K2QZ,3393.026181571253
BRAE8HMQATXFHFGZ,3505.243062465002
MUGEAGGKEGCPWWPN,3554.8869826400005
BKPEGXYWWJPETZZA,5292.106255484995
SGLEGBV6ZNUJNJS9,6160.188903295009
CAGEYUXVAKNKDUUV,6401.351563530003
NKCEDH9ANZGDAUWG,3056.0364079650003
NKCE5EHJHS38BUWB,3522.051545955
PBXE9YWGRFUQXHQH,12696.618497185018
SHIE3QDHP5RDGMZY,2581.7278703049988
RNGE9HDVMPVBYPGJ,3136.0147335050005
SCHE4YSTCUUSJWCK,2044.1857552649976
SNDEGGTV9XERMGHH,7370.127313454998
PBXE92XFUMB7QWY6,8468.885040329988
CRTECN2QYK2R2PUS,4071.8749087300002
TOPEEEPVYHHF9HGW,3093.992811684998
MUGE8F5RDEYMH4YH,3836.625545124998
NKCE52CSJ2GUY64G,1217.1207123600002
SHOE2K68QHZ3DWZF,3876.7351854199997
DREE9YJHZZHWHAU7,4007.3979973350015
NKCEACYSHS4MGKGY,12937.990091395004
CAGECT64KH6CZVMR,13534.678783445006
WATD9H76RG5FQT5Y,14646.260705629997
NKCE5UY97ACC9QAZ,507.9347975947507
LJGEG6UPBW8GKPRD,4680.947939500002
PBXEBFGFRM5797BZ,4502.296030765001
RNGEAY8GRWYMYSAK,5085.302190625004
SHOEF9G8WTWGAAFB,3971.975207074999
PBXE5ZJZSAC73ZED,8610.925367124997
NKCEYYX9HJWJXAA8,3475.3199256849966
CAGDTFSHTF6TRBFZ,4219.872829885004
PBXE6E6YDZDNVKQH,723.194134275
TROEGNQDQNGN99PJ,4451.127215234995
CRTECN2QXC68CTUM,6771.773975624999
CRTECN2QZNXTGGXG,5382.218635564995
VANE4VND2XHZRCNT,949.5441335985
NKCE8SESMHF2VSRM,3745.3879288500016
SHOEBYY4ZDWGQGEW,7582.160862080005
NKCEB7935AJSADGR,3749.11930661125
SHIEBAXYS3FUTX8Z,6624.825153379999
NKCE2YCPKAPWDH8C,2931.9022801750007
FABE92NVHZHSFHGT,3375.9230484199966
SHIE93YGTRAV6XTW,5536.183142350002
CSOEGTPR39XZHZJY,4830.0353745050015
WATE5HFYHPFHRCHY,4983.949834779998
BRAEBHCHY6VVRNRQ,1813.0226629049998
NKCE5QPMUZRQFDAZ,1875.152786860001
NKCE9ABEE5HDWZSM,6049.119534190004
SHOEJCZ28JFRY9RR,5864.088787545003
PSLEAVTQQXEXZYYZ,4765.513596104997
SHOE66V8UMNGZKYM,950.4412263900002
SHIE5HBGWKWJWFRA,3719.1087459700007
TOPE4HXDZHPR9K2C,1705.236478945
BRAEBCTWGWYRWXHC,4877.91448224
TOPE6ZCJBVZY3HBH,4801.399816680004
CRNEG7BKMFFYHQ8Z,4088.658157359994
SHOE7DJBEPYGQPHF,3820.1171091550036
ACCEHY86UG6B63AZ,4735.226066484998
BLBEJR23J2CTPFAU,6218.372268975006
ACCEEV5V5VD5DR9C,807.7418507414993
UMBEJZFHE285UEV2,5983.669087325001
SHOEBN3FFYG75P3D,3056.5292128099995
NKCEFGFURYNWH2DR,3859.3189449049974
ETHEJG7NW4M4AFCZ,6905.500597245003
SWSE9UH4KXCHZHRJ,3471.696713085
CRTECN2QZ7XUGBR6,4245.275559370002
BRAEDNX2NHZX5PKN,9829.097291175
BRAE73KFJGNSP2NP,2064.2937974449997
MAHEDFPZVKF79JVQ,4017.557125185008
NKCECRQY6MGHBPQ3,8886.182922659988
CRTECN2QYYWUXHRP,3158.5122155499957
CPCEKY4TKBYFE7PH,5678.824402429991
TOPEA8HNSZB8VGUR,2341.315178835
TOPECJZ4ZDXQZB4A,4750.7905253000035
SHIE92XGJHG4HH5E,6196.029839720002
CRTECN2QVSZXUG7X,4372.409542969998
BRAEBBYRUSRHZD34,7558.276896254996
IFPEE76BG92E5SVS,5715.40746572
CAGEBZ7UGCZZHVTE,202.7538117494997
CAGE3GFTPMNXPZAG,763.6961429107495
SWTEDX3KRCTNHUGY,5804.191123115
BBAEFKXVXVM8SYZW,7206.860336239994
PENEGZ6RHFWHX7JX,1509.7904688749986
ETHEGFZFQT7ZCH3U,3027.7285116250005
TOPEE2FFAXQGSUZH,5286.585662290001
CRTECN2QWAGCHYGC,3834.6474811850017
SNDEJGWQSWNHXXA3,12014.58257811002
BHGEGTAVKNNCPUGG,13178.403865100003
BBAEGNUNHHZEYSPD,504.95306186850013
NKCEANMPZYMHYEA3,418.0886556869999
RNGE88Q9FH632SHU,1142.360566550251
SNDE7PY9TG8P7YYR,824.5050411099992
SNDEHZQ7YZAHAZYP,4780.06800486999
CRTECN2RDAKXQHYH,3604.894101899998
SNDEAVZ4MSGYFBUD,1467.1660604609983
RTRDWBPC23ZAYMSE,10789.005343530003
PCSDYQEW5ZMFBVFQ,11006.999627520003
DREECZJBH8KGCZHT,8430.681536224989
CAGED654SQMMADH7,2057.746219255003
MFLEYGFH8PFBVRDG,4998.419805475001
SHIEBWNUURZ8BWDZ,4177.765817889999
BRAECTFYXKNAVFAN,5734.851322075003
BRAECBVGHCB2FN49,4782.991329739998
SHOEHX7CGSEMUENU,2663.6954828449984
CRTEB774NHSDW3DV,2342.961862930001
VLBEGZ7SZFZBUGBZ,5949.90100315
BRAEGJFXGYFPGHYG,4779.519791060003
ACCEGKG4S4B7QGGT,1919.3458021299987
BBAECKHYXGE3VJXB,1693.995283489999
BBAEDVYSEN75YZZ7,6510.042792790008
RTRDYZCGGJFBU6XM,3331.9600140599996
CAGEBTJBB5X8GCF8,854.7031089659997
HLUEJQ3UVGNXSPZG,7847.935570764992
NKCE8RB5WSWKJPFR,3873.222670974998
BRAEDFYYKNGBGPF3,6693.406016794999
SHIE2CAJP6XBWPU2,3797.9423265349988
SHOE2GUJW6XNFG3W,584.2174829430005
TWCEJFXHGDSG5XZV,6730.02665233
NKCE9Z2JYUYZ2JZ3,10390.274423610006
WATE54YZWYXR6Z7J,2170.5095203837486
SWTEEYFFFRWGKZR5,5852.977382480004
NKCE6NHRGQJHWFDK,4841.487538079999
NKCEYM3B6ZP3YSQQ,3671.168753959998
PAEE8AHWJWMDAXZU,7636.526056620006
RTRDZK8XCUEKZDFZ,588.9984159389998
TOPEHZMHJHEMRDHY,3085.862099755
NKCE9AZMPE3PJPEW,644.4055124054995
BRAEAR7WUYD3CZAT,2580.575550540002
BRAEG7AYZAQBS3EH,6284.326646869998
BRAEDQEEYYH4WRQK,4147.618547254996
BRAE4F8NCQJFTGEZ,5765.952805820001
MUGEACY87HUCUYCD,3698.697449645
BOTEDSEN9ZSFUUAQ,759.8470766617495
WATE3GEYE8JQT7WM,5844.807798894998
TOPEB96CYHMPMDKH,2547.1892145299994
NKCE5QGT7GFDSUZK,1948.0756507299984
VESEGZRVWZEYTVMG,6927.387335599999
SCHE4YSTHJSYEJHJ,3021.6514389200015
KLSEGT5ZUGR9FQXE,6500.040293910005
NKCE79CGHYMSS7GH,2992.074017845997
JEAE8CZGJ8PGGHRQ,801.4325764612503
SHOEC8QGWFF2VXAN,2980.4229620950023
SHIE6G75RNDQSGUQ,2017.0851223449977
SHODZ5YHTEHZTR3V,4179.364314135
ACCEKFVVZJMTYWPK,3811.6848223249985
DRPEHGFFGQTXK3E3,2943.9665942750003
CRGE4XJBHZGHJYGU,7064.382267469999
NKCE9Q93F3HJYGZT,339.9771481357496
SNDEGJFV5J8CTGJV,8349.391904659993
SUDEHYGUMT6UGYAR,3387.80644769
RNGE7M92HQECSUYG,6632.456765280005
TOPE7ZHYDE2MKNHF,4060.922408509999
NKCEBHGBEABMWDKA,5438.225423755002
PACE7ZNHBP4FASAQ,2657.5499103549955
NKCE7A3XXTTBHHC6,3959.2693142300004
WCKE2TFYTHBHTP5B,5236.756367034999
BRAEDTPDZSCRZCYG,5446.383555745
SHOEBKEYSKS87GKG,3675.6630654499972
CAGDUGFYGG2KWWK7,10302.428608490007
SHODZDAE6FKCC8AH,578.4442053892492
SGLEGBV5STVHGKTD,5608.811138634997
RTREBVK9HX8XJH2T,352.399265679
PCSEAKVBGC7CJQZT,10497.529595909997
MATEB88T7MVJGSG5,5569.45873285
WATDJYPXKHPPNGQK,7686.624186005006
BRAE8QNFFGWGG5MY,1925.3369709600013
NKCDWBPZZSYWKHE9,1994.486008049998
USGEJPQHT8YPZ7D8,2998.1698282669972
NKCEFKBYHXQ8VVF8,445.0200508012507
SHOE4JCEZDRSHC4S,3176.388228079997
ACCE9E2RT56M3GSU,4446.236351699999
CRTECN2QXQGJ7JZD,3667.4450083499983
TOPEBS26V3JRYSF3,737.61875146425
NKCECZNMRRVZ9YWF,283.50818947724963
CAGE75QCGVXYV78T,2885.837938740001
WATDG9F74GYWEH4U,1567.0720850984997
BRAE3WVQPYSZ54FF,6937.269674505
SWSEBHCP9JC4GQKT,4561.553116854999
MUGEBJ7XAFVH25VD,2108.7172120299983
LJGEATZRDCFAJGYZ,5643.655975634997
BRAEBXRB8GFZ6HM6,4357.369917535001
RNGEDAPFZWSSMHYW,1129.5032802045012
DREEHFABXP5AUZA8,5218.739297700001
RTRDFFYGJ4GNRSHQ,9703.710385589997
CBREFYM9TSSUHJSQ,2820.017932500002
PBXE6EF4PSJX9WXH,3929.478462180001
CRTEHSS9UZJZYMZD,426.3284408565003
DRPEHYHG9YYHD2HH,4369.809577244999
CAGE9AGR4VWWTDY4,7809.934648949999
AVCEJCJQWBYMNPGU,2071.494154279996
BRAE7T3WADAJU4ZS,2097.1887810750004
TPYEGGUFSKXJFYY5,6951.607451804998
SUDEHYGU4GE9UCXJ,5608.382658690002
FABEB2TXH4MGQC2H,4703.814630309998
NKCE9G2BZAGKXPGY,4531.729690785001
TOPE8H5DJWGAY2CD,9601.883568165003
BBAEGGF3HF3ZPBVG,1669.9851163000005
ACCEC87TREZYJJPE,6681.876182895007
DRPEHYHMEZHDYRK5,3764.0013214550004
NKCE5VAAPVP5DGMZ,530.6321732849998
NKCEBZN92EJ7PDFH,3206.303000515002
ACCDXFPYT58AGGAF,7063.1377322250055
MUGEGZUHX744RFEN,5027.39854193
RNGE8Z3KSHGCMSCP,3052.9595734450004
SHIEYZ3F3QWMYNEC,3202.1410565400006
SHOEJCZ2JNGJSPEJ,7981.789344385
CRTEB774RSGGQZ9U,3377.1656152999976
BRAE8AJZW5QBNWAZ,2241.8427931800006
CRTECN2QZ8CWZEFZ,5643.091005569997
SHIE9FMZAH4U4H6Z,454.32671660324974
CAGE68FFYRMDRF3X,9003.997157505004
NKCE3GNVPGUYY8AZ,3351.769227335002
PCSE4ZQ8TRUZDMEU,1363.2946492500007
PACEC89YGNYZCMC4,804.1900035450001
NKCE9YX24KHRDNHG,1989.834052524998
FABE88MGUBPCQWR8,2537.295641680001
ACCEH74HAGTY6W8P,874.0496879429996
NKCECGVARVRMARSS,6419.443964385005
CRTECN2QZXFVEPGG,4364.142033515
NKCEC8AZQUFGUXGH,2157.461520064999
SHOED6C5ZGCBKTP2,2752.665480235001
RTRD7HN3BBE7G9YT,3507.4418023749977
ACCEA8JPDNTF7NZN,1466.1798083137496
NKCEBHGBAFBCXXYC,1040.7698111099996
PCSEC86VGEWVKHWZ,13824.076798624998
SHOE3URGYEVZ55GD,3034.0080539849982
NKCE9PFFQHU7GTU7,9448.387416765
CRTECN2RCH9CG4SA,6185.913416945001
TSHEHU5RWUGEAJFE,5475.344696365001
PBXE92G5YEA7JAHZ,4985.249545509996
ACCE8XUCYRB9ATHZ,4197.626663625
CRTECN2QWEDYMDNQ,644.6564799100006
PTPEYCF7GZU2T54E,2262.465501070002
SHOEC9FZ3BAF7ASF,4219.753279915
CAGE7DSFQGVEGHC8,6107.057959889998
SHODUMFYWTPDYNX6,5144.179636749999
ACCE6P3BBZD72UJ6,818.0833515794988
NKCEFG3CHGEHMRTD,3126.208181849999
RNGEDAKBYYVCFWZP,7583.913848009993
TROEGZ65YHBQKG9T,5739.4577728150025
BRAEDSKCXVNYXGA6,1400.893670862002
NKCE9ZVGMHZVTF2D,4596.032056159997
WATDUKHHH4SQXDAK,5004.929006444999
CAGE745BJ67RZCRR,2443.126201925003
PCSEAKVBNSFWGBGE,1242.191655274502
TSHEHV9TPRUBUENE,4523.9289975400025
SHOEY8RMVZV3UY3A,3895.5452157949994
TOPEGWUTW6GWYSBE,2268.4236276849992
ACCDQDYBYVQZNHCH,8852.116477260002
MUGEBFGF6MDQGHBG,3994.5836798899995
CAGE6HHHUHFQSAPW,472.24391705700015
RNGE7GVYAP66GRDD,4189.766638259999
PBXE5SUCYEBBSFXJ,10337.733111145022
BRAEBBMQZBZHCFAJ,4443.991910495002
BRAEAC839PBQV9KF,1148.9490994799996
BRAEAW9HT2EUZD3X,2077.529640935003
SHIE2QTSMSXF9QAH,3719.8641304200037
RTRD6FYYWFHEYJYE,5239.014279845005
CAGEFPY9ZSFFNVAW,9879.256802624994
ACCEGKTSGJEEVTZ4,951.7367610899994
AIREDJCGZN2HKZHJ,3240.4016926949953
BRAEA5MZ8VZHNGGH,7691.635664679989
CRTECN2QX53WHTKZ,2770.728009500002
JWSEBCY4HDWGJZBT,1366.1664119722493
BRAEB2ZTVYY3UKWA,1908.365485785001
WATDZMBRPYAYTP4G,7243.571737270007
TOPE7WAUFEYYDXKG,10226.056735939996
TSHE4DTF53HPYMU4,4232.251365425001
BLAEE3YXZGWWT8UD,6418.398273815004
RNGE7M925YCWZZRR,6776.6766864
BKPEGXWHXG4GZWET,1094.839501694999
RTRE8GJUFNETVUMZ,5182.512718874994
SWTECXPHFVTHWJF7,11131.161399255001
SHIECKYBNNY2BNZD,4220.072202664998
WATE7GP3JZMFEGZG,10854.882438545015
CAGE68FFHZRTSZS5,3871.8672816599988
ACCEGYP2TMX2NUPH,5755.340908624999
NKCE9YFBBNJ82UVB,4160.930229160001
HMBDRUCNJSJQRRGC,6635.698280029989
CAGE3GFTQ3UHZ4TC,850.4246345752497
NKCDTAXF2EYZ7MP8,2895.745991815002
LJGEYSUNTPQZG4ZG,1014.7555077850005
TOPEGF4KEGGVMSXX,5399.244288204998
TSHECQKNFFER2ERM,3790.8862342549987
PBXE9YWGTS7NGYKT,2066.2350514449963
WATDZ5HGXEYDHBWD,12880.23191032501
PRCDVFAFM2FPJBMZ,1778.5416313750015
PTPE2F33QGYXMHGW,3969.842385605
KRTEJCZ4M7FD3NJS,2662.3091696799984
NKCEAPCYFBP4UJ3V,3110.2335551449983
CAGEBTJBRFGAUQQB,5144.940660540001
MUGEAGGKZFYBUMP9,2453.7758440049975
ACCEAZCVGGGWZGKU,797.2053281159986
CRTECN2QVV7UJQNH,4858.530443665004
NKCDXEGWS7VWXSEJ,2887.0537118199986
NKCDY44FMPNQHFFN,1367.580947907001
NKCE8JXS2AAKUGGD,3749.755749219999
RNGE88FRWWZECGGM,6970.092842544993
BRAE7GU9K3E2PWGC,383.41575798825016
VASEHU9W3N9RDPGZ,7346.0003062750075
PCSEC86VSX45XVZS,12672.813090360009
NKCE49ATF8BFHDVP,1451.8652856585009
KTAEHETVCXXZRXGK,10248.933789645007
KTAEHE9HAED4VUQB,5427.189015715
PACE472CMNPGQY2W,2680.417336745001
NKCEAPCYFTHYVARD,533.98035421725
SHODPH4GZWVXE5RB,955.8875650155003
BRAEB3KBY393GUHA,10562.368059274984
BRAEB2S8RZZRXMT3,2328.379811924997
PCSEAH5WWRYGEVGZ,7596.359825654996
NKCEAVZ3C9CRDB6Z,353.4489949215003
RTRDZTF9URF2UFPF,9370.582365509987
CAGE6HYJDNZJVADS,4154.1979419599975
SWSEBHCPZGHMBKJY,3690.3116820599994
ACCDQGVSDZ92ZWGW,2858.330480986
NKCE4CSZUZWHUTFS,423.49397340975025
ACCEGKFHRFGN6XZB,864.5968708694996
BRAECGQ4GW73HJFV,977.5658812000008
CRTECN2QXZ9ETCGB,3641.41497999
MUGE6A5HZUJ924WH,2566.115108764999
BRAEE6YMK83RB9MZ,879.0532941629998
TMLED6G5MJQGNZHS,4627.100665505004
NKCEFGFUZURHNH6R,2986.9695113750004
NKCE7ZPRQX9SBZXN,2442.8077086800013
VANE3KUFUXF2CVHU,5328.376371574993
NKCED6EYN4ZPK9AA,8152.21869410999
RNGEDF5HDGKZGA3T,1219.8616531927514
ACCEAZCVVFPBJAGB,1163.8362084787518
PBXEDCSE8CHTATYY,4478.828771584998
TOPEFYB6HRPPCD8R,6836.219659789993
RTRDTSBQW94HJ8VT,213.3064594485
NKCEYGTGJ65HSJ9Y,2235.1708639900016
NKCEFFFPGEJSTBJP,463.4510028705001
NKCDYASFYGXZESTM,3276.8017776725046
NKCE6SR4H3EHXWNA,3790.7129432650027
AUDCY8T7KPEG3ZZF,6043.030212974996
NKCDWBPZCHZEYT7S,3560.281524595003
NKCDYARBFFBQYKFH,3684.392460854997
TOPEBZYTWUYMJXSG,5614.805559470002
DRPEG3ZH7GJFFZDM,6238.356939715001
SNDE6KNAQN3GFRQG,7570.779524159999
WFCEHYZMGJQWVVZU,5746.692838889997
ACCEGZ6BRBTGQWZY,4040.042653575
CRTECN2QXH4N9WZS,2648.6142771800014
PTPDZYCEDURXTYRF,2084.637412170003
ARPEEMC95HMYAJNH,5421.138389949993
SFFEGKYYDWTZTEQC,4234.492067299999
PCSEC86VCFQYV6QG,6389.354427215008
BCHEHYMBZQ8ABUUY,1618.3232189249995
RNGE87FCQJ9GRKWZ,4911.551691825
NKCE5ZHWX6Z8PBFH,2084.739219484999
BRFEJYHNGYSX9T9D,3080.9448769350024
TOPE7ZHYQFFHPCBX,4595.67675485
CAGED6YFBH8NZQM8,659.8033722795006
STREDF58JH3GQZF9,2544.909712369998
BRAEA5MZDQKHUQCT,3280.6102218749966
MUGEBFGF6ZUHKH4C,618.8050509150003
CRTECYY4GFDJFKBD,4507.226981505001
WATDZRZGZAM7HDGV,7010.842160974994
CRTEHSSCVTZ3DB72,1260.4760684917485
NKCDXZGUZKNYVXG9,11681.823688874996
TOPEBN6MZNGGZEMY,10920.276478115002
MUGEACY8VQRMM4FX,2414.4192762249986
NKCE5UY9HQTQ8TBG,7538.83746349501
SCHE4ZYTVE8DY5PP,3383.1124078500015
RNGE9GWPJH9MMNWX,5823.486940125
CAGE8FG3CYVFG2GM,2743.295700429997
SHIEHXZMQPC4GT6F,893.6841540862501
ACBEHDU9Z9DGZP9Z,5335.97398244
BRAE6KWFPZWJ2FHH,2101.3572652649987
TSHE8CAWEGE3CUPM,3588.216024559997
SHIE9J6PFGP9DZAH,4151.294691100002
CAGEYFZWNCKDDXXQ,1230.5092289047507
JCKEEABZDWF9VU7N,7046.359686784991
SOPEJ7SCRS3SKFGP,4050.780528895
WATE9MVXHMTCFZSP,543.8260425052505
CRTECN2QXMXFUYRD,1541.285814750001
RNGE96Y49HCWGUGH,944.0746478894996
BRAE9RDQYNWZBYJF,2025.2926179000017
RTRECFHX3TDFD9SP,8243.980740430005
BRAE59YTMB36ZVFG,8101.870245809998
ACCEGZ6B9MYUTYST,6832.362530519995
SHIEF8DUHZJP8MVC,767.9766567839994
LJGEG52SCZ5WZBKZ,4318.659045169998
SHTECN9HDECRYPF8,6964.761048164995
CSKEH3JPF4EJVBSF,7159.511629289995
BRAEBBYRYT9WDJRQ,1014.2985283949998
SFFEGGJYFJWAV4HV,3536.965104304999
CBKEHGUY3GEHDSFY,5387.181840029997
NKCE73V3DADAVHDU,3985.6301614249974
TOPEGF6QDCGCHHXY,911.2884514642492
RNGE3YSWFWYYHNCA,5850.986618434993
NKCE8HSQJQBPRSGY,6238.514190620004
CAGDU9C3QVCBMQKQ,3407.4132555009974
BRAEDQDFMNC6MQZW,1146.950892962252
SHOECB92BGNGSZGZ,665.0485629877506
DREEAVBXKQUUVJUT,4763.887545354993
WCKE2TFYZGPGDGGV,4265.88086656
CAGE9AGRUGPHV5FM,6840.957987665
BRAEBB6TT8GKVG8A,2160.2378424799967
CRTECN2QUCSMF4SX,2892.0310291400024
BCHEHYUKDZZPZBH2,2406.6756568600003
BRAE8JUHJB794RZY,7458.324252719992
BRAE4DJMZCWYGDJU,4231.971832865
GLSEJGVBRQMYV7NE,6895.156844404995
NKCE9Q93HRESPRBU,6093.702200279997
NKCECATQF8ZXGXJS,539.6982630255003
ETHEJG7NHGRFGHHK,10933.741665450008
NKCEASCZBAEB2Y63,2608.388109045
ACCDSY8ERUYRYSUA,1307.8775945895006
BRAEDH76V3J4FBWQ,6564.604854395001
HACEGPF9FJFJQU2R,747.6763636672496
ACCEGBTPV5PPBHVD,5894.6142442349965
PCSEAH5WCDGS8YCZ,2692.1614652749977
RTRDRUZCPNJ3MTAT,534.5734967295002
PBXE68H4WBX5AFCH,3242.35293262
RNGEHFDYHVSR3SMH,3028.4649278799993
DREEDR97ZHGNPWFR,5507.172514654996
NKCE9ZGXGSETFAZU,2765.5714465650003
SWDEGU4MDSDGGJHN,1122.5663881000003
